Product,Profile,Reason,Share,News
Verodus 2-Step Lite,Semi-skilled,funded_time_abandon,0.011666666666666667,True
Verodus 2-Step Lite,Semi-skilled,p2_rule_violation,0.0008333333333333334,True
Verodus 2-Step Lite,Semi-skilled,p1_rule_violation,0.004166666666666667,True
Verodus 2-Step Lite,Semi-skilled,p1_daily_dd,0.0008333333333333334,True
Verodus 2-Step Lite,Average,p1_time_abandon,0.13416666666666666,True
Verodus 2-Step Lite,Average,p1_max_dd,0.6425,True
Verodus 2-Step Lite,Average,post_m1,0.0175,True
Verodus 2-Step Lite,Average,p2_max_dd,0.10583333333333333,True
Verodus 2-Step Lite,Average,post_m12,0.005833333333333334,True
Verodus 2-Step Lite,Average,post_m3,0.0033333333333333335,True
Verodus 2-Step Lite,Average,p2_time_abandon,0.02,True
Verodus 2-Step Lite,Average,p1_daily_dd,0.024166666666666666,True
Verodus 2-Step Lite,Average,funded_max_dd,0.016666666666666666,True
Verodus 2-Step Lite,Average,funded_kyc_drop,0.013333333333333334,True
Verodus 2-Step Lite,Average,funded_daily_dd,0.0008333333333333334,True
Verodus 2-Step Lite,Average,p1_rule_violation,0.0008333333333333334,True
Verodus 2-Step Lite,Average,funded_time_abandon,0.0025,True
Verodus 2-Step Lite,Average,p2_daily_dd,0.004166666666666667,True
Verodus 2-Step Lite,Aggressive,p1_daily_dd,0.9075,True
Verodus 2-Step Lite,Aggressive,p1_max_dd,0.09083333333333334,True
Verodus 2-Step Lite,Aggressive,p2_daily_dd,0.0008333333333333334,True
Verodus 2-Step Lite,Aggressive,p1_time_abandon,0.0008333333333333334,True
Verodus 2-Step Lite,Lottery,p1_max_dd,0.22,True
Verodus 2-Step Lite,Lottery,p1_daily_dd,0.78,True
Verodus 2-Step Pro,Pro,funded_kyc_drop,0.10583333333333333,True
Verodus 2-Step Pro,Pro,post_m1,0.2758333333333333,True
Verodus 2-Step Pro,Pro,p1_max_dd,0.065,True
Verodus 2-Step Pro,Pro,p2_max_dd,0.058333333333333334,True
Verodus 2-Step Pro,Pro,p1_time_abandon,0.050833333333333335,True
Verodus 2-Step Pro,Pro,post_m3,0.11333333333333333,True
Verodus 2-Step Pro,Pro,post_m12,0.07166666666666667,True
Verodus 2-Step Pro,Pro,funded_time_abandon,0.0075,True
Verodus 2-Step Pro,Pro,p2_time_abandon,0.028333333333333332,True
Verodus 2-Step Pro,Pro,funded_max_dd,0.015,True
Verodus 2-Step Pro,Pro,p1_rule_violation,0.0025,True
Verodus 2-Step Pro,Pro,p2_rule_violation,0.0016666666666666668,True
Verodus 2-Step Pro,Semi-skilled,funded_kyc_drop,0.04666666666666667,True
Verodus 2-Step Pro,Semi-skilled,post_m1,0.14916666666666667,True
Verodus 2-Step Pro,Semi-skilled,p1_max_dd,0.2991666666666667,True
Verodus 2-Step Pro,Semi-skilled,p1_time_abandon,0.12583333333333332,True
Verodus 2-Step Pro,Semi-skilled,post_m3,0.056666666666666664,True
Verodus 2-Step Pro,Semi-skilled,p2_time_abandon,0.043333333333333335,True
Verodus 2-Step Pro,Semi-skilled,p2_max_dd,0.12666666666666668,True
Verodus 2-Step Pro,Semi-skilled,funded_time_abandon,0.004166666666666667,True
Verodus 2-Step Pro,Semi-skilled,p1_rule_violation,0.0016666666666666668,True
Verodus 2-Step Pro,Semi-skilled,post_m12,0.03166666666666667,True
Verodus 2-Step Pro,Semi-skilled,funded_max_dd,0.025,True
Verodus 2-Step Pro,Semi-skilled,p2_rule_violation,0.0008333333333333334,True
Verodus 2-Step Pro,Average,p1_max_dd,0.7133333333333334,True
Verodus 2-Step Pro,Average,p2_max_dd,0.08083333333333333,True
Verodus 2-Step Pro,Average,p1_time_abandon,0.13083333333333333,True
Verodus 2-Step Pro,Average,funded_max_dd,0.015,True
Verodus 2-Step Pro,Average,post_m1,0.011666666666666667,True
Verodus 2-Step Pro,Average,funded_kyc_drop,0.006666666666666667,True
Verodus 2-Step Pro,Average,funded_time_abandon,0.0033333333333333335,True
Verodus 2-Step Pro,Average,post_m12,0.0033333333333333335,True
Verodus 2-Step Pro,Average,p1_daily_dd,0.009166666666666667,True
Verodus 2-Step Pro,Average,p2_time_abandon,0.010833333333333334,True
Verodus 2-Step Pro,Average,post_m3,0.004166666666666667,True
Verodus 2-Step Pro,Average,p1_rule_violation,0.0008333333333333334,True
Verodus 2-Step Pro,Average,p2_rule_violation,0.0008333333333333334,True
Verodus 2-Step Pro,Average,p2_daily_dd,0.0008333333333333334,True
Verodus 2-Step Pro,Aggressive,p1_daily_dd,0.9716666666666667,True
Verodus 2-Step Pro,Aggressive,p1_max_dd,0.02666666666666667,True
Verodus 2-Step Pro,Aggressive,p2_daily_dd,0.0016666666666666668,True
Verodus 2-Step Pro,Lottery,p1_daily_dd,0.9058333333333334,True
Verodus 2-Step Pro,Lottery,p1_max_dd,0.09416666666666666,True
